-2.385189697035590417e-01, 3.224177869981922351e-01, -6.666290873721558707e-01, 4.420948611406242956e-01, 9.815369182868745046e-01, -7.082425924795346939e-01, 2.368263593203763229e-01, -2.635649008624365019e-01, 7.531215606276153718e-01, -7.933679466582624906e-01, 5.370958506446004144e-01, 4.160128959640986834e-01, 6.137244965719175216e-01, 3.336163950929760258e-01, -5.858176189099904008e-01, 5.254945119295661993e-01, 9.210078439514542969e-01, 2.271967673153599265e-01, -4.725686796335330786e-02, -7.510635790575611592e-01, -6.148358509106186670e-02, -3.990158013313764851e-01, 5.433276988880938463e-01, 9.521768929941013537e-01, -9.790124766080976482e-01, 6.680028623303466695e-01, 8.248526741283456198e-01, -1.894570517471138140e-03, -6.666107342321153650e-01, 3.259574542022241062e-01, 6.591931240835350314e-01, -1.546932731491420243e-01, -4.145137865255887344e-01, -8.089965443568217784e-01, -9.151939362615392204e-01, 2.257953160025825967e-01, -7.237655573888721605e-01, 3.559858299171547724e-02, -6.971941411873626426e-02, 5.685029282521331107e-01, 5.803975697390401089e-01, 5.436370054456757250e-02, 5.408401476686739429e-01, -6.547407231801880556e-01, 6.765544791974590355e-01, 3.030370910919473193e-01, -5.423948898529168394e-01, -3.963753711712737493e-01, -1.727044930636334463e-01, -1.365548136852294536e-01, -4.386611621533832439e-01, -1.932658672809949019e-02, -4.954183645565676253e-01, -9.036523773957013672e-01, -2.752152400646334374e-01, -2.371637443465094142e-01, -7.817943726039027208e-01, 3.482108388582156322e-01, -1.401477545008158465e-01, -6.310165809179804630e-02, -5.924396474851040262e-01, -1.064666905400511565e+00, 1.308260709977476788e-01, -6.615561800438112261e-01, 6.345131669722987589e-01, -8.140847627236109663e-01, -2.086989940125693610e-01, 6.065074309430341648e-01, -1.264627524171361150e-01, -4.353832538394311058e-01, 9.625725695121632730e-02, 6.009600081960360107e-01, -6.791061844551143922e-01, 9.322481103547172188e-01, 8.123353037264444687e-01, 3.670722952266640693e-01, -8.602831867582643177e-01, -6.514525590676257805e-01, 2.991443257728767513e-01, -2.795154807020412968e-01, 5.957184427184051279e-01, 4.765070621818771612e-01, 2.557399214059418169e-01, 7.249054747657737163e-01, -8.587094778545123486e-01, 7.043254699578931355e-01, -4.988830582698889904e-01, 2.102554527411923668e-01, -1.195889032294879806e-01, -9.221633766137291577e-01, -8.049123207347902431e-01, 3.881490055594205013e-01, -9.378743605290916774e-01, 5.428799351139790286e-01, -3.995933844518153033e-01, 7.382046268486087692e-01, -4.666974622336833023e-01, 3.574792263731559894e-01, 3.266587560892890152e-01, -1.016923727108244302e+00
1.910361933888101993e-01, 6.221966858257754751e-01, -1.504828604947902604e-01, -3.992151080423787524e-01, 1.202172500436507363e+00, 1.881352424417035707e-01, 1.293020029609684984e-01, -5.603132038316790409e-01, 9.756225353578491521e-01, 7.965124992078691513e-01, 9.041242091418787430e-01, 3.573189395697111692e-01, 1.801777197184329660e-01, 1.695285770717435414e-01, -1.692671853515733127e-01, -9.426352002224515081e-01, 3.459029442686543665e-01, -6.703393354198819987e-01, -2.275196119899526026e-01, -5.780980165501483636e-01, -6.812005109369456690e-02, 4.124469854425089066e-01, 6.548789190578081509e-01, -9.932554716941764950e-01, -3.053188228348376314e-03, -3.077336042724922449e-01, 8.502308981976486324e-02, 8.433536318592084191e-01, 8.410545431255760374e-01, -2.047999785288390773e-01, 8.503943414461240247e-01, -2.444814357474375532e-01, -9.513995766602507675e-01, -3.848704308509023342e-01, 9.653976246707207665e-01, 8.427100053780922639e-02, -8.001140316117045792e-01, -2.517028818696110393e-01, 4.379238628105832642e-01, -2.225348601954180161e-01, 7.784236526265863043e-01, 1.511731997877849565e-01, 9.601481766069284995e-02, -3.095589787879109989e-01, -1.175882933786482343e-01, 1.489266053589329841e-01, -1.076470104469285261e+00, -1.100047470460887356e+00, 1.103645886249689845e+00, -3.068791778393596958e-01, 2.057443244498725066e-01, -2.180192970399580654e-01, 3.938033365353320603e-01, -6.145726174052267288e-01, -9.380345538885396239e-01, 4.924644315693643137e-01, 4.442321769787951347e-01, 2.500197847857629774e-01, 2.193752320522585619e-01, 5.273135206621077931e-01, 2.967001252029831670e-01, -4.897283610232770479e-01, -6.334462251353709661e-01, -6.130927751786492685e-02, -7.399283021583074049e-01, -1.049581589432504014e+00, 6.959128774093842340e-01, -4.501499166888689452e-01, -9.153783295576365386e-01, -4.278526633153780789e-01, -4.327714815359178235e-01, 1.778380584021805877e-01, 1.418408599158057781e-01, -1.609291600291890001e-01, 9.299258869556573659e-01, 4.753711448216842439e-01, -7.886661644257829673e-01, -2.580349719591064697e-02, 1.596286821870237160e-03, 1.056481606202151369e+00, -3.777420136155966359e-03, -2.353923567944768702e-01, -5.000001854497528875e-01, -9.411691645823863639e-02, 4.827061981922087797e-01, -1.182006128332437900e+00, 7.646704402596740113e-01, 3.559935208681813124e-01, -8.595234287466316792e-01, -1.586115574889198354e-01, -8.615408592906624863e-01, -1.371005495078077563e-01, 3.512292587517676923e-01, 7.059621171066288170e-01, 8.347688688945902324e-01, -4.188068319407146078e-01, 4.810895677235783596e-01, -9.813361818862342822e-01, -4.007940641126964132e-01, -5.820178751913931414e-01
1.319889465242438387e-01, -8.101464260487124536e-01, -1.032437785679216180e+00, -5.284551930505591022e-01, 7.963405217224974741e-01, -2.115028726487547944e-02, -1.041002584760737093e-01, 7.772025613434281333e-01, -6.426853471073800117e-01, -1.267457560034735142e-01, -7.049064251892932509e-01, 6.171360742990983361e-01, -8.007555492011428910e-01, -5.038133796668959885e-01, 8.135570634695210579e-02, 7.702206957689406996e-01, -8.208724701908990395e-01, 6.887660845069489834e-01, -9.990147128889752537e-01, -8.185124542032918837e-01, -6.585069623873821554e-01, -1.771852322882072062e-01, 8.084891380730743204e-01, -4.329552415306999746e-01, -8.200803196113728433e-01, 5.286682100243585841e-02, -3.266568530473246690e-01, 8.892918557293216786e-01, 4.574215385535913558e-01, 1.197144367827845807e-01, -3.036805418249109434e-01, 4.034318861293686442e-01, 1.844119834665702840e-01, -7.266717818296455356e-01, -4.271785993114471380e-01, -7.221476528784820381e-01, -9.926824155069263744e-01, 2.840751182055533119e-01, 5.370034088644287662e-02, 9.625147110268108541e-01, -6.810749294236436713e-01, -2.376190187677404420e-01, -5.106259728701205702e-01, -9.679765870389717142e-01, 1.817950785829471755e-02, 2.853568520921230256e-01, -9.138042345423278423e-01, -7.989709674104995552e-01, -6.342395140020771205e-01, -3.443351108413760797e-01, -4.389923788686009853e-01, 9.357893034913712382e-01, 2.332407284138375905e-02, 7.612787285895888933e-01, -3.310561822368480733e-01, -2.035529596627152216e-01, 9.567101164348731368e-01, 1.446469121225568699e-01, -7.810593226067084893e-02, -1.104884194543195169e-01, -5.223717623140146094e-01, -7.880701273204051560e-01, -1.405694782089961792e-01, 7.899450183341552023e-01, 9.666024864894894042e-02, 5.801218042131133235e-01, 8.207348658318953660e-01, -9.828463486831937601e-01, -4.905770910185296430e-01, -7.231137335904740393e-01, -1.559859194035503327e-01, 2.386361155734183503e-01, -7.506927230586374344e-01, -4.748968677592445009e-01, -4.394924521605581558e-01, 6.397817088674709884e-01, -8.739009565285869030e-01, -8.007989196959831579e-01, 2.266806593789727209e-01, -6.943693120334367697e-01, -5.348650973000446118e-01, 4.211899917996487774e-01, -6.750028577011342179e-01, -8.050291187716021035e-01, -3.792880338869955570e-01, -1.051116421013858826e+00, -1.067506807079920295e+00, 4.381177407511238631e-01, 9.128258921700211914e-01, -6.541577132777431913e-02, 5.181588644187102854e-01, -1.239637145646267646e-02, 3.156649819355211162e-01, 1.873446163753840765e-01, -8.441271814467400381e-01, -8.574805073515543441e-01, -6.374532329686035670e-01, 7.665303570600393579e-01, -1.370580473166112534e-01, -1.359538736928929570e+00
2.087380882923135228e-01, -6.370323966773712154e-01, -3.623181907161748989e-03, -6.248160448260070554e-01, 8.633804052307343380e-01, -5.676781229899338088e-01, -8.166073226050345468e-01, -5.793165575249348276e-01, -7.156380225240536186e-01, 7.089646865614767091e-01, -3.679454570931584567e-01, -5.292766284162765400e-01, -7.233315881702253591e-01, -1.415010231926993288e-02, -1.499674379194583518e-02, -6.404103522158171025e-01, 1.163331780422684592e+00, 9.990326901142833060e-01, 8.825932593733798459e-01, -8.520110952259883907e-01, 7.310269219291568588e-01, 4.107484653296072930e-01, 1.465841899659049430e-01, 8.079195334540355544e-01, -3.142085590711163889e-01, -5.606156429558316612e-01, 1.259217899938328777e+00, 3.045215501345238662e-01, -2.896614824283278919e-02, 1.810000757733630505e-01, 6.406623050036076156e-03, -3.140141991707751656e-01, 3.771576049183018586e-01, -3.014382089300438050e-01, -4.885195388798056482e-01, 3.968493055979300799e-01, 3.164653405438871414e-01, 3.091146636883992382e-01, 7.898022285539328946e-01, -4.865813290701528349e-01, 9.780602350676225187e-01, -8.161143433565366534e-01, 1.099341831522193003e+00, 6.542826184477479323e-01, 3.363500184676210258e-01, 6.657924403186517015e-01, -2.842531849548453615e-01, -9.169979141674237944e-02, 5.313717246465679001e-01, 1.060691308364074326e+00, -4.710493724507824886e-02, -1.799172604385486374e-01, -8.920074645728347518e-01, 8.661673242951910268e-02, 1.034267992333988556e-01, -7.635629265158750956e-01, 3.058310207470806841e-01, 7.240030929627679912e-01, 1.127840634376538365e+00, 3.721168146827810164e-01, -9.382520706055197390e-01, 8.672725228404516429e-01, 7.306845843241234206e-01, -3.394883936904447563e-01, -5.928081964704257079e-01, 3.062130390113809164e-01, 9.938949090107855946e-03, -5.794955948145530389e-01, 5.733983003443599014e-02, -6.252390232722060404e-01, -1.880647376720764874e-01, 5.391275896904739184e-01, -1.162618989858602792e+00, -1.622915808179662411e-01, 3.966983536132645538e-02, -1.200281157755952899e+00, 3.366866159279994219e-01, 8.218659824516889867e-02, 9.197111262484211069e-01, -3.215695565807259459e-01, 8.610503613645716925e-01, 6.141676561479744723e-02, -4.900790535807636461e-01, 2.834481568266331020e-01, 1.998289525544111878e-01, 2.854660008577228347e-01, 8.318924706192618590e-01, -1.203415036320793115e-02, -4.640746957916312421e-01, 1.165480250142099328e+00, 8.102519845215572225e-02, 1.082605392497826058e+00, 7.945902333885929147e-01, -6.757563679526155109e-01, 4.156305318882808075e-01, -1.109362525693200263e+00, 4.852880983155973271e-01, -3.633033551863746879e-01, 7.012590500202665889e-02, 1.658886191796864196e-01
4.144202659777884712e-01, -3.271048778964638082e-01, -4.004215718270969782e-01, -8.270634705409647403e-01, -6.077675421039392401e-01, 4.463898765407624536e-01, 6.062703476306806616e-01, -4.488013817428638808e-01, -2.892495799516805466e-01, -4.004538105507039064e-02, -4.155659705387472203e-01, -1.001174151608924118e-01, -1.502079139373588834e-01, 6.210173116121391335e-01, 7.596621836197534616e-01, -3.926436706888934980e-01, -6.196802013249150809e-01, 1.245761631175738016e+00, -3.729678970384298076e-01, -4.441481785309026598e-01, -7.140677935157332401e-01, 9.417929239094788851e-01, -1.560244573262606349e-01, -1.644131486934133357e-01, -7.119769385666568917e-01, -4.968417408267709612e-01, 9.202618045528092594e-01, -6.853613887643409397e-01, 5.334108541891932065e-01, -6.124016012340540716e-01, 1.260264384640526758e-01, 4.308855275933108353e-01, 4.572815950651114014e-01, 6.750966025010251004e-01, -4.668520114243839281e-01, 9.857425592708998208e-01, 9.489972893203557636e-01, -1.152127182315274556e-01, 4.311030376001328546e-01, 3.693764905248307362e-01, -7.656724467313499316e-01, 1.617502049222001026e-01, 3.735629848538391529e-01, 4.885310466638948662e-02, 2.625226547540736033e-01, -1.332087650782734223e-01, -2.143671769764600721e-01, -4.596221683515486767e-01, 3.102255688109498144e-01, 4.164881321598891684e-01, 9.779805139037131001e-01, 7.927357409410487055e-01, 2.999757262713068640e-01, 1.345551611562709970e+00, 5.416930535748628595e-01, 9.255669205453838089e-01, -1.519720279113283279e-01, -4.955174571477188872e-01, -4.864815379942447060e-01, -9.025123851714265122e-01, -2.148408445319495153e-01, 9.357393215654827845e-01, -1.149531599694106454e+00, 8.102905353259165500e-01, 1.057289091551417481e+00, -4.488664663700583368e-01, -7.194070173294380144e-01, -6.826344729078047679e-01, 8.215512058662123307e-01, 4.025133638622541143e-02, -8.682025789389463677e-01, 6.649894451729453371e-01, 5.448377998047420068e-01, -5.642949904138669925e-01, -3.757065892502451931e-01, -6.764334984518440841e-01, 2.364180007127513194e-01, 5.429984957033103798e-01, 7.576858600528991738e-01, 3.439224517273513637e-01, -2.528675816923356412e-01, 6.270951540857785389e-01, 9.449748976119019817e-02, 1.504006014631656118e-01, -1.208493435295653843e-03, 2.136282174712992032e-01, 1.238545012624483743e-01, -2.088117118980213280e-02, 4.201882378067576806e-01, 8.382696533912489256e-01, 4.467992926289411637e-02, -4.239157729754166604e-01, 9.349674966697498757e-01, -1.011953131358508395e+00, -3.295165368926962213e-01, 2.439689311946919015e-01, -3.729374488910756069e-01, 9.347169191268183130e-01, -1.385439857429952570e-01, -1.137671957297214487e+00
-7.913518216140141837e-01, 5.338339077874887373e-01, 5.539669703176555160e-01, -1.009661602154463128e-01, -1.045131842521927590e+00, 5.667382435386800754e-01, 3.112167875369073466e-01, 3.532241373059268330e-01, 1.145848622585789317e-01, -6.807164632499178580e-01, -5.672344923294956320e-01, -1.131281131167357762e-01, 9.707237324072859330e-01, 3.478218632158407986e-01, -4.972685288661597980e-01, -6.291105337177804735e-01, 6.631419629336812172e-01, 1.547141418028319393e-02, -6.974239926416045954e-01, -1.390405199883414655e-01, -4.861204300893580132e-01, 8.808011875920803702e-01, 9.218533314822948688e-01, -4.339369534294021391e-02, 1.611003705797924290e-01, -7.975691231062731479e-01, 6.248679145004371049e-01, -4.154112866887400557e-01, 3.174041145637899325e-02, -2.216892527564630344e-01, 1.118259596593006000e+00, 8.660944943432464793e-01, 5.276238436115165964e-01, -8.160655828299969716e-01, -8.663626835899443934e-01, -6.709728564168042017e-03, -6.922461088910157878e-01, 7.274966080459187578e-01, -7.005556763522869934e-01, 5.076976925236150739e-01, 5.013881187997601963e-01, -3.426577023457594851e-01, 8.832683174729232256e-01, -2.160312904546947688e-01, -8.361751627585050084e-01, -5.288089761571916902e-01, -3.022169429907218263e-01, -2.051361905092494997e-01, -3.999154374457340455e-01, -9.661129691056890012e-01, -1.226507906204349574e+00, -6.714285106674616754e-01, -2.420455382649285558e-01, 5.338793618217549941e-01, 6.603976768425388055e-01, -3.259828407578296838e-01, 6.255176856619456549e-01, 1.196225840805814178e+00, 5.860843157288397887e-01, -1.256892443978527008e-01, -3.883808489053993118e-01, -5.867992890826143754e-02, 1.053598901397582166e+00, 4.954879224509548541e-01, -2.686331390987364287e-01, -6.861605974542993591e-01, -4.432752551087578152e-01, -2.518409381050364382e-01, -3.225202511268123601e-02, 4.925096231208730413e-01, 3.323384636813409704e-02, -1.145564867915797258e+00, 7.578448659440858437e-01, -9.450408712845483894e-01, 1.299603705370454554e+00, 6.528425830901720683e-01, 3.352839365697208862e-01, -2.003942177730353158e-01, 7.896767253929987129e-01, -2.297853770139774918e-02, 3.116215593540147544e-02, -1.717985693139826298e-01, -1.503248531324573589e-01, -8.451356954182988046e-01, 3.907814391035009383e-01, -4.917182981319104251e-01, -4.274496226864615278e-01, -6.259008499213498666e-01, 5.821969748407380685e-01, -1.436482254475002496e-01, -7.231584685631404774e-01, 3.991533774834586934e-01, -3.901024534479275441e-01, 7.612196033146628737e-01, 7.109851161253067930e-01, 1.020969177215537371e+00, -7.889592854803226807e-01, 6.492158471293104638e-01, -1.887852939799618268e-01, -3.806531850759889424e-01
6.894293426294868521e-01, 2.336090756605769259e-01, -6.026188023796930082e-01, 2.923173387216457253e-01, 8.330524659780705887e-01, 6.256833665568685143e-01, 7.938585926898773792e-02, -6.872341913778989841e-01, 5.943493636492727661e-02, -7.923383990793745335e-01, 2.276636860417493857e-01, -5.220488975100573414e-01, -2.063253187233194397e-01, -6.701230401667719327e-01, -1.469650967702367840e-02, 4.480171574717996541e-01, -5.301601211662032576e-01, -3.413861774332505594e-01, 6.236984485577380388e-01, 2.558813741763716343e-01, 3.168641049447762370e-01, 2.807786336820051187e-01, -4.800508713745894607e-01, -4.779477865780077522e-02, -2.444825490782421284e-01, -1.263735052589438357e-01, 1.470793967736652164e-01, 1.956045651741055921e-02, 2.938152981005696662e-01, -8.236700397580650757e-01, 2.810812851348329922e-01, 3.429915172339403212e-02, 2.794046274388439777e-01, 7.058160868314348191e-01, 2.249043378284856232e-01, 9.472446665730620552e-01, 8.957143890487008209e-01, 1.412066622146612160e-01, 1.140693964988541698e+00, 1.959611421369927831e-01, -2.964845001519579859e-01, -6.832885563117282457e-01, -4.474961171709929651e-03, -4.823518376163390964e-01, 4.028214192957030870e-01, -6.333735159617206456e-01, -7.001088255647996972e-01, -1.157391525647003400e-01, -3.021244066094243563e-01, 4.913833286500879360e-02, 5.219527217858421775e-01, -2.978142201819114487e-01, -1.241011873353248696e+00, 1.012667773267696303e+00, -6.685494000669203185e-01, -6.465720444603575978e-02, -1.139881810135277007e-01, 5.786845749738515066e-01, 4.615336091704427268e-01, -4.279452829345748444e-01, 9.021642938899864239e-01, -1.708102502399629352e-01, 9.782750097873710304e-01, 3.129146199868453326e-01, -3.439540690005223750e-02, -5.693329159794623395e-01, 1.904595823145493749e-01, -1.994203410101274276e-01, -8.266079008442731024e-02, 7.207724098028654991e-01, -9.213438950467443822e-02, 6.225054117655020036e-01, -5.462300727597678707e-01, -1.930487579448875212e-03, -3.576171034356765421e-01, 3.335171705313836332e-01, -1.298357068627034483e+00, -1.000963929934450158e+00, -3.442891181112729404e-01, 7.492105778838621388e-01, 2.696211687802424484e-01, 5.768227989259060440e-01, -5.519258324233267121e-01, 2.547246320049013080e-01, 6.862548457228176968e-01, 5.201539537779416023e-01, 4.949678110034058109e-01, -4.177773329520305112e-01, 2.572229796917384625e-01, 1.485572342711091176e+00, 7.744159386499898101e-01, -7.254832104022828076e-01, 5.282852819291377067e-01, -5.336883984059945796e-01, -1.070494744529352449e+00, -8.681732686076643057e-01, 9.740996837468416381e-01, 5.074950377586266992e-01, -9.949181344078360245e-02, -1.074242263964897859e+00
-7.105156692517483608e-01, 9.026808940199602949e-02, 8.407732341548113109e-02, -9.929163915673352436e-01, 6.072906437590427364e-01, 1.520395025053892513e-01, 1.923448752523936600e-01, 3.141532147864211644e-01, -8.236523195871537917e-01, -3.062482404872179376e-01, 5.675952502649269649e-01, -4.191691727176334314e-01, -2.629548306448725170e-01, -6.178645916672339533e-01, 6.856430472308369106e-01, 7.596752389234462388e-02, -9.545187637631792343e-01, 6.522650384237160814e-01, 5.103543212253768280e-01, 8.140157671036317710e-01, -9.683985318861664249e-01, 2.444402723330829919e-01, -3.924012380239795816e-01, -3.710271479640622205e-01, -1.911722192737362325e-01, 6.966786237756823763e-02, 8.163798408575553278e-01, -3.241489835883791804e-01, 8.178504874786318712e-01, 6.571360865924077421e-01, -6.347950137652919045e-01, -1.120231768535429051e+00, -9.293720885994900538e-01, -2.895562237143369244e-01, -6.855133258915518946e-01, 3.648882635408970398e-01, -2.100669403842499172e-01, -4.873082893433268170e-01, -6.166710651160753898e-01, -2.540186599917702570e-01, -8.986502570593903894e-01, 6.299634019304109489e-02, -1.243244305327255959e-02, -1.882671875244413262e-01, 6.626976630090412046e-01, -6.875899616949285864e-01, 3.374898176780782300e-01, -6.814848474175466686e-01, 1.041534681663918382e+00, 2.905092756769648843e-01, -7.132811513997725505e-01, -5.933897044154550215e-01, -5.090316116688120562e-01, -5.509470593650304948e-02, -3.994819996151996455e-01, 2.722777125690160061e-01, -5.941142885754669978e-01, -3.067671545088241358e-01, 1.566454981241808819e-01, -8.231132355392832833e-01, -2.263422495783024013e-01, 3.385723364402070668e-01, -1.840752369111507691e-01, -4.268455802913267427e-01, 2.224605412987175346e-01, 1.648357219542592733e-01, -8.634422965811614503e-01, -7.152776044735721650e-02, 8.418436310774268794e-02, 7.566079711935774776e-01, -1.013469580023015126e+00, -6.371503585335005493e-01, 5.107132833559431262e-01, 5.018056816318505753e-01, 1.428803012535037331e-01, 1.208840993630023286e+00, -2.380892298771452864e-01, 9.392271817552116930e-02, 6.217179879443376356e-01, 3.747481140320906845e-01, -5.736828520167580603e-01, -3.606510849427452814e-01, 8.982790862042785429e-01, 2.142715975191498423e-01, 7.019032514308465309e-01, -6.963837594700437172e-01, 4.974848004631615694e-01, 8.810485454812169159e-01, 2.880355357497224045e-01, -5.012390403142459316e-01, 9.128999932716661547e-01, -9.014584796140916456e-01, -8.308509730180816399e-01, -1.690946003083984850e-01, -1.373441719418662776e+00, -2.825071431852915760e-01, 6.909416416782059311e-01, -8.738567142467860982e-02, -1.930686056542862961e-01, 5.448738150967733507e-01
7.094893025673589815e-01, -5.689037483645658089e-01, -7.526646925492992690e-02, -4.630624328019681268e-01, -5.522066148951486619e-01, 9.845685693346021283e-01, -6.341242545219912818e-01, 5.364526633543380552e-01, -4.188518562007804147e-01, 6.619747329360071708e-01, -1.243971068144496123e-01, 3.616557791602028615e-01, 8.890543573823628254e-03, 2.236956385694759686e-01, 5.501184774280158951e-01, 7.002683348950106135e-01, 6.067306415636253281e-01, 1.390136176345154295e+00, 4.344388411463323552e-01, 1.260141747885158203e+00, 5.081236038563833324e-01, 1.043113419906841616e-01, -9.280191604969760810e-01, -7.779694607171808718e-01, -1.032238615973843698e+00, -4.665309048358699806e-02, 1.367696117023169955e-01, -1.573214742367635421e-01, -5.985743459501614849e-02, -7.725337411326774761e-01, 3.735441033255786358e-01, 4.917160359038227346e-01, -7.468038051190043491e-01, 8.625077839814079272e-01, -8.379858424020006358e-02, -1.336492198154111799e+00, -8.612635798030462420e-01, -3.094921969473752310e-01, -5.787834757746799230e-01, -1.067373063346921835e+00, 4.917215452987185320e-01, 1.865585322968843218e-01, 1.066820995847368447e-01, 2.638994429905749395e-01, 6.162997794856140965e-01, 5.503560585780594705e-01, -9.491068811166239461e-02, 1.440762310777087718e+00, 2.505131510910512671e-01, -1.166871613159890408e+00, 4.676881154134276963e-01, -4.858459204080231575e-01, 3.751271270334015084e-01, -6.756173357471435548e-01, 8.439652791311685887e-01, -2.252997037725737728e-01, -1.254417392647356522e+00, 4.544588764417691329e-01, 6.356650967555922405e-01, 4.000978139837228498e-01, 9.559588333808889324e-03, -9.922473323648951515e-01, -4.912087356940938454e-01, -6.708677680904925889e-02, 1.220313213706262969e-03, -5.648585972336520600e-01, 9.247985472973927479e-01, -4.272977169631945737e-01, -3.335571746774613766e-01, -4.710861843521692294e-02, -4.116709361829734015e-01, -6.858046141112110750e-01, 7.894990463697357796e-01, 5.400468369710649252e-01, 4.351811826391417948e-01, -1.118563274180066625e+00, 7.311631328437150357e-01, 8.374792530140775515e-01, -9.435522840923308285e-01, -5.057242709569698125e-01, 2.068298299140685151e-02, 4.152023742869181966e-01, -8.246808365349760361e-01, -6.514740931963691750e-01, 9.674321998197235040e-01, 3.637473142222513167e-01, -4.867484653271436645e-01, 7.353752182487414135e-01, 2.089499129545572265e-01, 5.050065752441673661e-01, 2.446134020716501378e-01, 3.064921961459126099e-01, 3.221260671553080046e-01, -4.624383559096600926e-01, 5.794882393387252861e-01, 7.277116202337722273e-01, -2.128274367520416877e-01, -1.813420346694201435e-02, -4.730735222361026060e-01, -9.382052455969483451e-02
-2.414293808652275691e-02, -2.045251199043652546e-01, -7.887751298621885621e-01, -4.696422228536227816e-01, -7.557559120091182636e-02, -8.191926293843435625e-01, -9.408357229961009094e-02, -5.419677463054866501e-02, 1.003975757252992818e+00, -5.312220703826140422e-01, 1.828038082424490382e-02, 5.521174379147760769e-01, 5.666847955988254526e-01, 1.076168993099391180e+00, 1.656016095304352898e-01, -3.388953499941664838e-01, 2.724608484150500276e-01, 5.998149389081670613e-01, 8.030813405149492823e-01, -3.518642428817961298e-01, -8.665142759271098338e-01, 4.971708768610985096e-01, 7.389868095925993252e-01, -7.242270058379449149e-02, -7.124861298803966125e-01, 8.024498464471998549e-01, 6.325652632339089365e-01, -2.852280051850892839e-01, 6.150613223818237607e-01, 2.778454696303125915e-01, -4.210073456267868219e-01, 4.407612028405032412e-01, -1.036486157901320260e+00, 1.456003718173305983e-01, -8.429329085409411615e-01, 1.172051174007314733e+00, -4.275838876487288998e-01, -4.250100990456824601e-02, -3.443412735705565497e-01, 5.291270436370787422e-01, -1.854756277594745151e-01, -2.332468248767293473e-01, -5.202158285905660318e-01, 9.210403521335178700e-01, -2.739400376080403099e-01, 6.390487725777297401e-01, -1.837564049624015178e-02, -9.496359105548529689e-01, 3.602810043436523446e-01, -5.772392933653786029e-01, -7.989767878043483318e-01, -7.063824037607268069e-01, 4.540979608959760938e-01, -3.281565454359278156e-01, -1.113254251745305679e+00, 4.681847163184275629e-01, -3.247153758000357326e-01, -3.807659659401588237e-01, -7.204228302216554303e-01, -8.112787199911175584e-01, -1.062518617998645248e-01, -2.940178808607106231e-01, 6.655040023681636496e-01, 3.249606291840618777e-01, -3.255780284182994699e-01, 2.389919989803913625e-01, 2.995187349012298772e-01, 5.084062493475330902e-01, 5.822864699011075507e-01, 4.823651251637773307e-01, 5.586965463875691595e-01, 3.141018908848328822e-02, 1.646134458074176021e-01, 8.486059813198996160e-01, 4.459373752290622939e-01, -9.645248934062439217e-01, 7.660014805362470591e-01, -6.406758454083153476e-01, 1.534225229494883547e-01, 3.462004574053777484e-01, -9.385267024846233319e-01, 3.034909398311558815e-01, -5.728543329760914515e-01, -7.359701487503630402e-01, -4.259150907643582396e-01, 1.452168848873804652e-01, 8.069945244446969923e-01, 4.004267420030343527e-01, 5.355857637236659530e-01, 6.734195155264043331e-01, -2.817508644917556329e-02, 3.615238002257041283e-01, -7.934833006779673514e-01, 5.790374556255146743e-01, -3.997353324748269543e-01, -5.296960538900167270e-01, -3.187643951042511969e-01, 5.948424195109487389e-01, 2.652109479964512295e-01, -6.851741656253793611e-01
